,loc_id,week,ratio
258,12,22,0.44504417660674256
259,13,22,0.37602191381466543
260,14,22,0.5885633012733061
261,15,22,0.6796376296591331
262,16,22,0.7090972924040398
263,17,22,0.25809303245069243
264,18,22,0.9446346745949319
265,19,22,0.9210526909338814
266,1,23,0.5329326568817612
267,2,23,0.3520804589797659
268,3,23,0.7743197616043042
269,4,23,0.9681458040637705
270,5,23,0.9977758485404099
271,6,23,0.8546563711746554
272,7,23,0.891206425230084
273,8,23,0.7264621754752827
274,9,23,0.6409641819547158
275,10,23,0.7097524853523582
276,11,23,0.7501313630372421
277,12,23,0.4564387159678649
278,13,23,0.40097930527696174
279,14,23,0.6090816530441194
280,15,23,0.7241578019896294
281,16,23,0.7297197431055193
282,17,23,0.3240445357005832
283,18,23,0.9061118451908592
284,19,23,0.9293949704844003
285,1,24,0.5543762726984164
286,2,24,0.36290393449373887
287,3,24,0.7751685675004658
288,4,24,0.9324920330699684
289,5,24,0.945609491891355
290,6,24,0.8802986820054589
291,7,24,0.9171215079637453
292,8,24,0.7525479695066356
293,9,24,0.6619459970587641
294,10,24,0.7290589840679645
295,11,24,0.7631365897996215
296,12,24,0.46905442495650423
297,13,24,0.4159491668552349
298,14,24,0.6514952580691786
299,15,24,0.7403113309351665
300,16,24,0.7390701252642385
301,17,24,0.31471155840845444
302,18,24,0.9332537930824054
303,19,24,0.9327892190119622
304,1,25,0.5909733734686647
305,2,25,0.40461839742485045
306,3,25,0.9249329871437562
307,4,25,0.992337760037354
308,5,25,1.0407352094679856
309,6,25,0.93759042696122
310,7,25,0.9683131145442153
311,8,25,0.8546181224245413
312,9,25,0.7226549440981158
313,10,25,0.7690772900020939
314,11,25,0.7918470908608352
315,12,25,0.4849697220933288
316,13,25,0.44434482769033584
317,14,25,0.7097528135249921
318,15,25,0.7873442413944445
319,16,25,0.8018269964874657
320,17,25,0.3143429506996982
321,18,25,0.9570188331253738
322,19,25,0.9828788712859307
323,1,26,0.603469743676593
324,2,26,0.42111621700328017
325,3,26,0.9330974255708125
326,4,26,1.0378764647398322
327,5,26,1.0994836238730883
328,6,26,0.9448932570314622
329,7,26,1.0393074133031828
330,8,26,0.898207613048648
331,9,26,0.7553575899898152
332,10,26,0.8067031176272631
333,11,26,0.8257548793876499
334,12,26,0.5210660766533012
335,13,26,0.44986130916985645
336,14,26,0.7486847361852734
337,15,26,0.8339289322475929
338,16,26,0.8201168453951028
339,17,26,0.34297712983234413
340,18,26,1.0400666988864014
341,19,26,0.9997499219120798
342,1,27,0.5765934125311482
343,2,27,0.42237697620749914
344,3,27,0.8172323784295733
345,4,27,0.9901908336717049
346,5,27,0.99642672484521
347,6,27,0.9223129412103459
348,7,27,0.9506752930844193
349,8,27,0.8233659084791758
350,9,27,0.7072742275723255
351,10,27,0.7577816286051398
352,11,27,0.7825269298079363
353,12,27,0.4962787787784802
354,13,27,0.4248863441904358
355,14,27,0.6790653381667447
356,15,27,0.7958981150682284
357,16,27,0.7810618722338915
358,17,27,0.32813973724656803
359,18,27,0.9859337859009227
360,19,27,0.9369849129169409
361,1,28,0.5363273926064234
362,2,28,0.39718019910431485
363,3,28,0.7531983189126126
364,4,28,0.9228875278442432
365,5,28,0.918579349423536
366,6,28,0.8521051252483636
367,7,28,0.8558923084914171
368,8,28,0.770585299665532
369,9,28,0.6670985694999415
370,10,28,0.7042188115694537
371,11,28,0.7060555869245504
372,12,28,0.46210999321423163
373,13,28,0.4049319815265788
374,14,28,0.6576749702610432
375,15,28,0.722136610276628
376,16,28,0.7258272570153277
377,17,28,0.36878792738958777
378,18,28,0.925125690845618
379,19,28,0.8487037101382968
380,1,29,0.510550204243421
381,2,29,0.31441006231486585
382,3,29,0.6307279602222929
383,4,29,0.7993646322119558
384,5,29,0.8965359447401156
385,6,29,0.691365784050934
386,7,29,0.8192313433343036
387,8,29,0.7282869921005242
388,9,29,0.620485978827943
389,10,29,0.6617034627731198
390,11,29,0.6896544248923877
391,12,29,0.43605017429499987
392,13,29,0.3695856644906406
393,14,29,0.4458932694009948
394,15,29,0.6247824614171031
395,16,29,0.6722226988866458
396,17,29,0.3220394625466099
397,18,29,0.8038063092446349
398,19,29,0.7660905545161333
399,1,30,0.49083326516363485
400,2,30,0.31878176499299293
401,3,30,0.6288378865455483
402,4,30,0.79520776423664
403,5,30,0.8384347450866532
404,6,30,0.6915239174347838
405,7,30,0.766222510440943
406,8,30,0.6710831857698543
407,9,30,0.5635378811903643
408,10,30,0.6405568519425321
409,11,30,0.6611540858574341
410,12,30,0.4132188998011616
411,13,30,0.3571334549016643
412,14,30,0.44187965865482287
413,15,30,0.5653081665158856
414,16,30,0.591532786010752
415,17,30,0.3236584914702356
416,18,30,0.754325248568401
417,19,30,0.7640131702265227
418,1,31,0.5070405653760234
419,2,31,0.35269721909957436
420,3,31,0.6459676470829325
421,4,31,0.8747240099406794
422,5,31,0.8752514213443662
423,6,31,0.8017439570096389
424,7,31,0.7786155987353327
425,8,31,0.6885314223881911
426,9,31,0.5549618186361784
427,10,31,0.6234110871584054
428,11,31,0.6415796061501995
429,12,31,0.41118792283556144
430,13,31,0.37034723860228935
431,14,31,0.575632763276177
432,15,31,0.5783649985116832
433,16,31,0.5918374599124779
434,17,31,0.37920903783243554
435,18,31,0.8444689796159104
436,19,31,0.8087450052980041
437,1,32,0.49119634579631827
438,2,32,0.3465880228124049
439,3,32,0.6728802319720977
440,4,32,0.8634204175443505
441,5,32,0.8474542824959904
442,6,32,0.7909305814746321
443,7,32,0.8194875482692223
444,8,32,0.7099868863858688
445,9,32,0.5631098047786243
446,10,32,0.587503484562042
447,11,32,0.6183451140141865
448,12,32,0.3534096158840745
449,13,32,0.3586015175038594
450,14,32,0.5581305460230374
451,15,32,0.5916846549267987
452,16,32,0.6151036572260082
453,17,32,0.3356411147189417
454,18,32,0.8193282539689362
455,19,32,0.8365073870267878
456,1,33,0.5040553448582656
457,2,33,0.3665211466364702
458,3,33,0.7330099511202123
459,4,33,0.8742759012904862
460,5,33,0.882696028806286
461,6,33,0.7961148805081562
462,7,33,0.8456712345897746
463,8,33,0.7426851131980654
464,9,33,0.6254981377311438
465,10,33,0.640200523109272
466,11,33,0.6500218271203941
467,12,33,0.39113161455097895
468,13,33,0.380537163173601
469,14,33,0.5929591176092994
470,15,33,0.6727469531499217
471,16,33,0.6687653023212587
472,17,33,0.3958980408482705
473,18,33,0.8685396027851353
474,19,33,0.8265992729755083
475,1,34,0.43350394568999095
476,2,34,0.30184167812878504
477,3,34,0.6405982762621425
478,4,34,0.8191664228097001
479,5,34,0.8209505101567107
480,6,34,0.736867656241924
481,7,34,0.7780194692985998
482,8,34,0.6851332627497002
483,9,34,0.5809021911430241
484,10,34,0.6378909171663608
485,11,34,0.6432570277646632
486,12,34,0.40674282519246674
487,13,34,0.32636134492355734
488,14,34,0.5407693200972711
489,15,34,0.5668814302017603
490,16,34,0.5732194779122421
491,17,34,0.34343130479337775
492,18,34,0.7865133570541577
493,19,34,0.7830273805904406
494,1,35,0.4617110926194418
495,2,35,0.3204400585990194
496,3,35,0.6740182743622047
497,4,35,0.8321952527030835
498,5,35,0.8280749920132756
499,6,35,0.7456426753366343
500,7,35,0.779817562258048
501,8,35,0.6970855636674537
502,9,35,0.5941166531968969
503,10,35,0.6290372228795448
504,11,35,0.6569899390887434
505,12,35,0.409907471726511
506,13,35,0.36056017749116126
507,14,35,0.5637359449783691
508,15,35,0.6233907143706667
509,16,35,0.6127836509366393
510,17,35,0.33988692407692245
511,18,35,0.7749753521242405
512,19,35,0.7829429096240441
513,1,36,0.5119579231208803
514,2,36,0.38054038668063067
515,3,36,0.6784665893000921
516,4,36,0.8086261252290301
517,5,36,0.816671307426025
518,6,36,0.7828253329575184
519,7,36,0.7852028489747975
520,8,36,0.7160551076701713
521,9,36,0.6087978353164096
522,10,36,0.650502507657743
523,11,36,0.6809267930364503
524,12,36,0.4405136473556904
525,13,36,0.3986760038643837
526,14,36,0.5837591758873575
527,15,36,0.6549055994521679
528,16,36,0.6485509547464396
529,17,36,0.3970784801709387
530,18,36,0.7918189955872854
531,19,36,0.8005741584659812
532,1,37,0.5341213702606429
533,2,37,0.38715932562827526
534,3,37,0.7297791737749676
535,4,37,0.8907587329026159
536,5,37,0.8981733421969355
537,6,37,0.8587421775078067
538,7,37,0.8197629064664903
539,8,37,0.7551108816832757
540,9,37,0.6372264390159423
541,10,37,0.6634708444152039
542,11,37,0.700627074128328
543,12,37,0.450647424674453
544,13,37,0.4097509672533278
545,14,37,0.6176180947340566
546,15,37,0.6669150621853579
547,16,37,0.7051447614953231
548,17,37,0.4455394039313333
549,18,37,0.8809771653377129
550,19,37,0.8534005712921555
551,1,38,0.5323918666348169
552,2,38,0.3788617285159451
553,3,38,0.6571282125609234
554,4,38,0.9043059847437721
555,5,38,0.8954789729714504
556,6,38,0.8300283148206724
557,7,38,0.7988291776642891
558,8,38,0.7401346822100417
559,9,38,0.6343304711367282
560,10,38,0.6524315857080575
561,11,38,0.6842271799544588
562,12,38,0.4610403218647978
563,13,38,0.4231400672854447
564,14,38,0.6176023989549966
565,15,38,0.6996838376624311
566,16,38,0.6952158856602478
567,17,38,0.4898010218680535
568,18,38,0.8678411651804194
569,19,38,0.8445275946109567
570,1,39,0.5195527131925279
571,2,39,0.40309218682232095
572,3,39,0.6516262021114203
573,4,39,0.8458990896265328
574,5,39,0.9001510633210563
575,6,39,0.8093475031877454
576,7,39,0.7815316606519795
577,8,39,0.7219132326616658
578,9,39,0.6341880796055805
579,10,39,0.6412486699204799
580,11,39,0.6744326899103763
581,12,39,0.4600690164533207
582,13,39,0.4280948957424567
583,14,39,0.6073030202971116
584,15,39,0.6735834836751722
585,16,39,0.6819511301734172
586,17,39,0.44887449246567956
587,18,39,0.8081640308102059
588,19,39,0.8117893833675082
589,1,40,0.5454972649695427
590,2,40,0.4209908529157885
591,3,40,0.6935506843075925
592,4,40,0.8385496504194163
593,5,40,0.903924721072239
594,6,40,0.8578101876071967
595,7,40,0.8117183120799076
596,8,40,0.7484950902721325
597,9,40,0.6446102739736812
598,10,40,0.6606437076368713
599,11,40,0.6819752972044717
600,12,40,0.5045647155828903
601,13,40,0.45654824114870873
602,14,40,0.6588422063661454
603,15,40,0.703955036454007
604,16,40,0.7176058240361564
605,17,40,0.48938048938963924
606,18,40,0.8259083580171334
607,19,40,0.7936459971818375
608,1,41,0.5070788703896177
609,2,41,0.40916541442276894
610,3,41,0.6530769412587171
611,4,41,0.8316879740426927
612,5,41,0.8542945129461138
613,6,41,0.7850127826796657
614,7,41,0.7779492628334234
615,8,41,0.708514116138607
616,9,41,0.615040419991696
617,10,41,0.6216943053916524
618,11,41,0.641383864501003
619,12,41,0.4804746591060757
620,13,41,0.43850884369906756
621,14,41,0.6331258414090375
622,15,41,0.691668748874661
623,16,41,0.6679971366884433
624,17,41,0.4545653187494755
625,18,41,0.7907018850622256
626,19,41,0.7447002535962168
627,1,42,0.5390393449404154
628,2,42,0.4142615666492678
629,3,42,0.6550209426756195
630,4,42,0.7886423520590997
631,5,42,0.8670630529057661
632,6,42,0.7706207648494636
633,7,42,0.7864671716657425
634,8,42,0.6994072682553516
635,9,42,0.6291384578814321
636,10,42,0.6252148672425353
637,11,42,0.6586406754382332
638,12,42,0.4701233165721193
639,13,42,0.44131030660799625
640,14,42,0.6059683579125401
641,15,42,0.6765317562919516
642,16,42,0.6650986496086524
643,17,42,0.4210381001562656
644,18,42,0.7699886505422465
645,19,42,0.7514451666069252
646,1,43,0.5409269981308714
647,2,43,0.42060345170984664
648,3,43,0.6541458437477464
649,4,43,0.804086250592954
650,5,43,0.8429249078585245
651,6,43,0.7696187032635354
652,7,43,0.7661285477998169
653,8,43,0.6949595270055402
654,9,43,0.6211279111555654
655,10,43,0.6281183151199352
656,11,43,0.657346963707802
657,12,43,0.48823275827960544
658,13,43,0.4536204286320343
659,14,43,0.6088270205788574
660,15,43,0.6767979656831494
661,16,43,0.6703707792362765
662,17,43,0.40734267424580567
663,18,43,0.7915349393660559
664,19,43,0.7486806753419883
665,1,44,0.5657248674861504
666,2,44,0.4418201346795548
667,3,44,0.7250630559624164
668,4,44,0.8021286197108658
669,5,44,0.8766098620104456
670,6,44,0.8013015497907725
671,7,44,0.8109935797750131
672,8,44,0.7095068862834116
673,9,44,0.654522531084041
674,10,44,0.6592241346862308
675,11,44,0.6759050807872977
676,12,44,0.4801510248214273
677,13,44,0.4573315391123247
678,14,44,0.6471674393473446
679,15,44,0.7113890854924917
680,16,44,0.6771658036148259
681,17,44,0.4373752205770466
682,18,44,0.8152943666913363
683,19,44,0.7745935654650484
684,1,45,0.5555432018539131
685,2,45,0.45092061268791583
686,3,45,0.6779817113751053
687,4,45,0.829186833913459
688,5,45,0.8710207375933462
689,6,45,0.7927134915765996
690,7,45,0.817420826424442
691,8,45,0.709085020260025
692,9,45,0.6447353782945476
693,10,45,0.6385026864034513
694,11,45,0.6767666810943725
695,12,45,0.47801218657385147
696,13,45,0.4432771671928462
697,14,45,0.6417714249430129
698,15,45,0.7169711140945545
699,16,45,0.6835696414430972
700,17,45,0.4596315007015966
701,18,45,0.8090792619041431
702,19,45,0.773470219405821
703,1,46,0.5216057856772751
704,2,46,0.4222736052274281
705,3,46,0.6428186003117007
706,4,46,0.7708790085531141
707,5,46,0.7996560259891365
708,6,46,0.7860117403615169
709,7,46,0.7019570163498051
710,8,46,0.6749081240667217
711,9,46,0.6374805588556872
712,10,46,0.607956394945667
713,11,46,0.6334748692949645
714,12,46,0.4604414744790263
715,13,46,0.4384068512561106
716,14,46,0.6078751936844589
717,15,46,0.684315769249654
718,16,46,0.6363510919262498
719,17,46,0.42321329609795577
720,18,46,0.7658388097405094
721,19,46,0.7264391055899897
722,1,47,0.5130118406790027
723,2,47,0.40776743756283185
724,3,47,0.61188453279345
725,4,47,0.7112462310677642
726,5,47,0.7496120079801017
727,6,47,0.7050898981586424
728,7,47,0.6500102644737342
729,8,47,0.631427048395173
730,9,47,0.5786034118615716
731,10,47,0.56872565402273
732,11,47,0.6024880077173428
733,12,47,0.449019931605707
734,13,47,0.42121609919884934
735,14,47,0.5879900635175942
736,15,47,0.6444240841090649
737,16,47,0.6312670194816004
738,17,47,0.3489094807955159
739,18,47,0.6917996690184719
740,19,47,0.680114484468664
741,1,48,0.49829684320545564
742,2,48,0.3984384699108163
743,3,48,0.6274808923960731
744,4,48,0.6817956529972066
745,5,48,0.6937117189622467
746,6,48,0.7298650359661029
747,7,48,0.6494383274791248
748,8,48,0.6156673478452774
749,9,48,0.5756010738643563
750,10,48,0.5659365871961288
751,11,48,0.5909949668018671
752,12,48,0.4399034590909669
753,13,48,0.40713949346773104
754,14,48,0.5695404056510264
755,15,48,0.6297646723841226
756,16,48,0.597458930159575
757,17,48,0.35869419048198553
758,18,48,0.6773557767648711
759,19,48,0.645456773985703
760,1,49,0.5237865104267314
761,2,49,0.41199752193085193
762,3,49,0.72064259922291
763,4,49,0.7127635582935583
764,5,49,0.7494758551942473
765,6,49,0.7888685663451928
766,7,49,0.6836847147499397
767,8,49,0.6429859743764854
768,9,49,0.6095475837583579
769,10,49,0.5890663864908747
770,11,49,0.6246608005700347
771,12,49,0.46690632277361793
772,13,49,0.44818557756546534
773,14,49,0.5933018453010463
774,15,49,0.6693012491754267
775,16,49,0.6297647788953435
776,17,49,0.3828302914411606
777,18,49,0.7081987597614903
778,19,49,0.6800632879374889
779,1,50,0.5801330415597884
780,2,50,0.4559568132270813
781,3,50,0.7216958170323383
782,4,50,0.7345028076183758
783,5,50,0.805140357236436
784,6,50,0.7987272326953122
785,7,50,0.722967424228502
786,8,50,0.6931462160975344
787,9,50,0.6734376681891578
788,10,50,0.6473447955914139
789,11,50,0.6868417574918299
790,12,50,0.516744553697114
791,13,50,0.47844884273808896
792,14,50,0.6518059920621798
793,15,50,0.7114687182259488
794,16,50,0.699323413098218
795,17,50,0.507802532238275
796,18,50,0.7472641376667786
797,19,50,0.7141173346346509
798,1,51,0.531715092709191
799,2,51,0.409412634476623
800,3,51,0.5733102366904932
801,4,51,0.5939995178109105
802,5,51,0.602562933678159
803,6,51,0.6691518920840961
804,7,51,0.5503359037430214
805,8,51,0.5762200772883637
806,9,51,0.5749624634316004
807,10,51,0.5486188430717648
808,11,51,0.5699210761655877
809,12,51,0.47483646574954275
810,13,51,0.43668911832337304
811,14,51,0.5910854257527371
812,15,51,0.6252564097359886
813,16,51,0.5820807298149263
814,17,51,0.37738179672758565
815,18,51,0.5933673314591085
816,19,51,0.5835653646808403
817,1,52,0.4333282140950983
818,2,52,0.2863046882478144
819,3,52,0.40569002940226373
820,4,52,0.5033442857406724
821,5,52,0.5139617139103955
822,6,52,0.5954440724772646
823,7,52,0.4745771842286163
824,8,52,0.5001999317216885
825,9,52,0.4754664838362182
826,10,52,0.43657615314817316
827,11,52,0.46553395378446943
828,12,52,0.35749153856654914
829,13,52,0.3238006469132261
830,14,52,0.46947640909896715
831,15,52,0.4931001275113092
832,16,52,0.4914221343522181
833,17,52,0.29138695026946826
834,18,52,0.5055830641726519
835,19,52,0.5263772577495902
836,1,53,0.3640047402928943
837,2,53,0.25296417500592894
838,3,53,0.3889008583039396
839,4,53,0.48236169341234625
840,5,53,0.4909275138404508
841,6,53,0.5501301512992715
842,7,53,0.44532382453253255
843,8,53,0.43152763219415324
844,9,53,0.4182855961474307
845,10,53,0.38694980223562003
846,11,53,0.39944794593126015
847,12,53,0.29776721883270474
848,13,53,0.28617188310240094
849,14,53,0.3949628986080143
850,15,53,0.45683961853526944
851,16,53,0.41151515824428037
852,17,53,0.21059317773934422
853,18,53,0.47849157627937533
854,19,53,0.48489760650514124
